Ep,Ep_r
1581,-64.96
1582,-292.39
1583,-245.53
1584,-176.34
1585,-219.46
1586,-191.67
1587,-78.29
1588,-151.78
1589,-82.47
1590,-202.27
1591,-359.13
1592,-88.54
1593,-196.88
1594,-209.64
1595,-145.24
1596,-151.69
1597,-445.96
1598,-21.44
1599,-52.88
1600,-138.51
1601,-180.68
1602,-199.94
1603,-208.58
1604,-185.24
1605,-171.48
1606,-140.03
1607,-164.79
1608,-249.06
1609,-98.75
1610,-267.88
1611,-171.41
1612,-164.64
1613,-181.1
1614,-158.17
1615,-219.53
1616,-177.02
1617,-226.34
1618,-168.48
1619,-98.96
1620,-190.27
1621,-249.07
1622,-158.25
1623,-158.64
1624,-180.24
1625,-179.63
1626,-187.21
1627,-106.54
1628,-158.88
1629,-167.87
1630,-178.28
1631,-41.73
1632,-52.82
1633,-145.45
1634,-165.56
1635,-217.19
1636,-151.18
1637,-143.44
1638,-211.12
1639,-245.26
1640,-187.33
1641,-136.52
1642,-134.46
1643,-56.55
1644,-244.21
1645,-57.53
1646,-241.39
1647,-113.28
1648,-249.6
1649,-200.48
1650,-190.06
1651,-142.95
1652,-188.49
1653,-145.75
1654,-172.87
1655,-187.62
1656,-203.88
1657,-135.82
1658,-140.85
1659,-195.01
1660,-327.8
1661,-141.88
1662,-172.55
1663,-181.11
1664,-183.7
1665,-314.98
1666,-150.1
1667,-146.89
1668,-147.15
1669,-228.84
1670,-166.79
1671,-162.93
1672,-125.69
1673,-266.89
1674,-190.51
1675,-146.66
1676,-211.46
1677,-187.38
1678,-165.38
1679,-303.74
1680,-259.67
1681,-153.63
1682,-296.44
1683,-172.54
1684,-66.4
1685,-197.85
1686,-163.66
1687,-30.81
1688,-100.57
1689,-190.13
1690,-169.24
1691,-175.44
1692,-320.82
1693,-200.99
1694,-188.44
1695,-158.89
1696,-181.25
1697,-156.64
1698,-181.07
1699,-134.02
1700,-226.66
1701,-195.6
1702,-197.3
1703,-182.4
1704,-150.58
1705,-129.15
1706,-147.92
1707,-129.33
1708,-187.54
1709,-142.13
1710,-196.88
1711,-179.91
1712,-234.24
1713,-194.73
1714,-240.82
1715,-164.75
1716,-147.36
1717,-130.57
1718,-147.56
1719,-211.8
1720,-165.78
1721,-220.93
1722,-174.42
1723,-174.75
1724,-142.22
1725,-271.14
1726,-164.2
1727,-211.54
1728,-155.31
1729,-22.78
1730,-203.08
1731,-143.26
1732,-188.84
1733,-151.75
1734,-363.4
1735,-235.06
1736,-152.62
1737,-255.39
1738,-179.39
1739,-175.41
1740,-168.93
1741,-153.23
1742,-150.8
1743,-200.1
1744,-182.83
1745,-306.29
1746,-249.71
1747,-187.93
1748,-64.75
1749,-227.53
1750,-173.96
1751,-168.66
1752,-201.12
1753,-147.28
1754,-120.58
1755,-190.71
1756,-179.42
1757,-266.09
1758,-203.03
1759,-164.4
1760,-209.45
1761,-75.23
1762,-203.82
1763,-147.86
1764,-176.45
1765,-169.33
1766,-159.6
1767,-186.27
1768,-128.43
1769,75.08
1770,-138.18
1771,-177.41
1772,-156.74
1773,-273.21
1774,-233.2
1775,-305.1
1776,-364.23
1777,-190.86
1778,-182.53
1779,-222.95
1780,-232.6
1781,-269.0
1782,-177.0
1783,-195.37
1784,-175.0
1785,-249.36
1786,-199.76
1787,-222.22
1788,-48.51
1789,-141.5
1790,-236.27
1791,-169.95
1792,-157.29
1793,-247.45
1794,-201.29
1795,-241.01
1796,-242.54
1797,-188.43
1798,-149.58
1799,-171.73
1800,-122.8
1801,-142.66
1802,-204.81
1803,-208.65
1804,-234.11
1805,-188.14
1806,-172.63
1807,-38.99
1808,-156.7
1809,-194.75
1810,-183.56
1811,-215.92
1812,-217.57
1813,-158.44
1814,-162.76
1815,-153.07
1816,-149.39
1817,-130.11
1818,-214.82
1819,-158.82
1820,-185.13
1821,-154.53
1822,-236.36
1823,-184.28
1824,-170.16
1825,-129.71
1826,-436.13
1827,-177.26
1828,-126.36
1829,-159.87
1830,-209.65
1831,-293.65
1832,-186.97
1833,-180.52
1834,-352.35
1835,-123.64
1836,-257.37
1837,-137.99
1838,-171.68
1839,-190.95
1840,-163.8
1841,-176.68
1842,-164.48
1843,-111.82
1844,-134.63
1845,-201.48
1846,-164.62
1847,-198.08
1848,-187.95
